	pbanka_id	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	pool	Gene IDs	gene_product	gene_symbol
807	PBANKA_0707000	0.816073165	0.363796158	0.132347644	1.54366548	0.088480849	Not Reduced	Not applied	Mf2	0.138304248	0.531784628	0.282794891	1.201873505	-0.925265008	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0707000_pool3	lipoate-protein ligase B	LipB
808	PBANKA_0714000	-2.695501331	0.139347922	0.019417843	-2.416805487	-2.974197176	Reduced	Not applied	Mf1 and Mf2	0.138634086	0.28210715	0.079584444	0.702848386	-0.425580214	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0714000_pool4	meiotic recombination protein DMC1	DMC1
809	PBANKA_0207300	0.867005677	0.673607388	0.453746913	2.214220453	-0.480209099	Not Reduced	Not applied	Mf2	0.142356796	0.461543805	0.213022684	1.065444406	-0.780730813	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0207300_pool3	"conserved protein, unknown function"	NA
810	PBANKA_1121200	-0.75336935	0.591584893	0.349972686	0.429800436	-1.936539136	No Power	Not applied	Mf1 and Mf2	0.144291533	0.54051464	0.292156076	1.225320813	-0.936737747	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1121200_pool4	"vacuolar transporter chaperone, putative"	NA
811	PBANKA_0110000	-2.209481267	1.282003959	1.643534152	0.354526651	-4.773489186	No Power	applied	Both feed noisy	0.147584304	0.107554956	0.011568068	0.362694215	-0.067525607	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0110000_pool6	"60S ribosomal protein L39, putative"	NA
812	PBANKA_1207800	0.564680956	0.140043064	0.01961206	0.844767084	0.284594827	Not Reduced	Not applied	Mf1 and Mf2	0.1502271	0.152946526	0.02339264	0.456120152	-0.155665953	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1207800_pool4	"metalloprotease, putative"	NA
813	PBANKA_1126200	0.032788567	0.231004715	0.053363178	0.494797997	-0.429220863	Not Reduced	Not applied	Mf1 and Mf2	0.150449228	0.222785027	0.049633168	0.596019283	-0.295120826	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1126200_pool3	"protein DJ-1, putative"	DJ1
814	PBANKA_1330400	-0.992727243	0.5461083	0.298234275	0.099489356	-2.084943842	No Power	Not applied	Mf1	0.150535567	0.098779047	0.0097573	0.348093662	-0.047022528	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1330400_pool3	"DNA-3-methyladenine glycosylase, putative"	NA
815	PBANKA_0918600	-8.585052298	0.308472525	0.095155298	-7.968107249	-9.201997347	Reduced	Not applied	Mf1 and Mf2	0.151676193	0.256048259	0.065560711	0.663772711	-0.360420325	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0918600_pool2	"phosphatidylinositol-4-phosphate 5-kinase, putative"	NA
816	PBANKA_1360400	0.379271737	0.118988607	0.014158289	0.617248951	0.141294524	Not Reduced	Not applied	Mf1 and Mf2	0.152504129	0.218566877	0.04777148	0.589637884	-0.284629626	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1360400_pool3	"conserved protein, unknown function"	NA
817	PBANKA_0502300	0.092501625	0.303995974	0.092413552	0.700493573	-0.515490322	Not Reduced	Not applied	Mf1 and Mf2	0.154513986	0.136087599	0.018519835	0.426689184	-0.117661212	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0502300_pool2	"tRNA pseudouridine synthase, putative"	NA
818	PBANKA_1204200	-0.571099336	0.303950144	0.09238569	0.036800952	-1.178999625	No Power	Not applied	Mf1	0.156881457	0.781555208	0.610828543	1.719991872	-1.406228959	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1204200_pool1	"IMP1-like protein, putative"	IMP4
819	PBANKA_1226800	-4.786978969	0.187292222	0.035078376	-4.412394526	-5.161563412	Reduced	Not applied	Mf1 and Mf2	0.15766348	0.972745581	0.946233966	2.103154642	-1.787827682	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1226800_pool2	"DNA repair and recombination protein RAD54, putative"	RAD54
820	PBANKA_0524300	0.083969059	0.098601898	0.009722334	0.281172855	-0.113234738	Not Reduced	Not applied	Mf1 and Mf2	0.158427109	0.467571317	0.218622936	1.093569743	-0.776715525	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0524300_pool1	tryptophan-rich protein	NA
821	PBANKA_1218000	-0.088515203	0.233491928	0.05451848	0.378468652	-0.555499059	Not Reduced	Not applied	Mf1	0.161633621	0.12590953	0.01585321	0.413452682	-0.090185439	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1218000_pool3	"nicotinamidase, putative"	NA
822	PBANKA_1037800	0.012847574	0.14600465	0.021317358	0.304856875	-0.279161726	Not Reduced	Not applied	Mf1 and Mf2	0.163160826	0.090762016	0.008237744	0.344684858	-0.018363206	Not Reduced	Not applied	Mf1 and Mf2	pilot	PBANKA_1037800_pilot	secreted ookinete adhesive protein	SOAP
823	PBANKA_1214400	-0.149620236	0.140865229	0.019843013	0.132110222	-0.431350694	Not Reduced	Not applied	Mf2	0.175463758	0.242050949	0.058588662	0.659565656	-0.30863814	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1214400_pool3	"conserved Plasmodium protein, unknown function"	NA
824	PBANKA_1435900	0.008986278	0.125208154	0.015677082	0.259402586	-0.24143003	Not Reduced	Not applied	Mf1 and Mf2	0.178381848	0.090861569	0.008255825	0.360104986	-0.00334129	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1435900_pool3	"conserved Plasmodium protein, unknown function"	UIS27
825	PBANKA_0606100	0.449906245	0.102197545	0.010444338	0.654301335	0.245511155	Not Reduced	Not applied	Mf1 and Mf2	0.178731126	0.135668548	0.018405955	0.450068223	-0.092605971	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0606100_pool2	"tRNA delta(2)-isopentenylpyrophosphate transferase, putative"	MiaA
826	PBANKA_0104700	-1.647952753	0.180651717	0.032635043	-1.28664932	-2.009256187	Reduced	Not applied	Mf1 and Mf2	0.181309923	0.081253836	0.006602186	0.343817596	0.018802251	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0104700_pool1	"long chain polyunsaturated fatty acid elongation enzyme, putative"	NA
827	PBANKA_0622500	-1.006210384	0.203751125	0.041514521	-0.598708133	-1.413712635	No Power	Not applied	Mf1 and Mf2	0.183999772	0.100254363	0.010050937	0.384508498	-0.016508953	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0622500_pool6	"exonuclease I, putative"	NA
828	PBANKA_0718700	0.340507791	0.200802089	0.040321479	0.742111968	-0.061096386	Not Reduced	Not applied	Mf1 and Mf2	0.184002907	0.087889438	0.007724553	0.359781783	0.008224031	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0718700_pool1	"CDGSH iron-sulfur domain-containing protein, putative"	NA
829	PBANKA_0404100	0.385689313	0.210168405	0.044170758	0.806026123	-0.034647496	Not Reduced	Not applied	Mf1 and Mf2	0.185323033	0.283370678	0.080298941	0.752064389	-0.381418323	Not Reduced	Not applied	Mf2	pool2	PBANKA_0404100_pool2	"DNA-(apurinic or apyrimidinic site) lyase, putative"	NA
830	PBANKA_1358000	-0.857261021	0.132788139	0.01763269	-0.591684743	-1.1228373	Not Reduced	Not applied	Mf1 and Mf2	0.195044164	0.093354151	0.008714997	0.381752466	0.008335863	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1358000_pool6	thioredoxin 2	TRX2
831	PBANKA_1320100	-0.393402916	0.077330239	0.005979966	-0.238742437	-0.548063395	Not Reduced	Not applied	Mf1 and Mf2	0.198205668	0.594777693	0.353760504	1.387761053	-0.991349718	Not Reduced	Not applied	Mf2	pool2	PBANKA_1320100_pool2	"conserved Plasmodium protein, unknown function"	UIS25
832	PBANKA_1024600	-0.075173338	0.120412666	0.01449921	0.165651994	-0.315998669	Not Reduced	"Not applied,Not applied,Not applied,applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1,Both feed noisy,Mf2,Mf1 and Mf2"	0.198869724	0.175547438	0.030816903	0.549964601	-0.152225152	Not Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Both feed noisy"	"pilot,pool1,pool2,pool3,pool4,pool6"	"PBANKA_1024600_pilot,pool1,pool2,pool3,pool4,pool6"	liver specific protein 1	LISP1
833	PBANKA_0407800	-0.672225427	0.136243348	0.01856225	-0.39973873	-0.944712124	Not Reduced	Not applied	Mf2	0.199845359	0.144120109	0.020770606	0.488085577	-0.088394859	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0407800_pool2	"SECIS-binding protein 2, putative"	SBP2
834	PBANKA_0209000	-0.43113008	0.292378811	0.085485369	0.153627543	-1.015887703	Not Reduced	Not applied	Mf1 and Mf2	0.201044819	0.11342129	0.012864389	0.427887399	-0.025797761	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0209000_pool6	"conserved Plasmodium protein, unknown function"	NA
835	PBANKA_1306900	-0.882201988	0.231769101	0.053716916	-0.418663786	-1.34574019	No Power	Not applied	Mf1 and Mf2	0.214142453	0.454717031	0.206767578	1.123576514	-0.695291608	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1306900_pool1	"serine/threonine protein kinase, putative"	SRPK2
836	PBANKA_1436600	-5.590648846	2.027144309	4.109314048	-1.536360228	-9.644937463	Reduced	Not applied	Mf1 and Mf2	0.221146893	0.286078101	0.08184068	0.793303095	-0.35100931	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1436600_pool1	inner membrane complex protein 1h	IMC1h
837	PBANKA_0104300	0.448988059	0.273725069	0.074925413	0.996438197	-0.098462079	Not Reduced	Not applied	Mf2	0.226494129	0.189931227	0.036073871	0.606356582	-0.153368325	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0104300_pool4	"cyclin dependent kinase binding protein, putative"	NA
838	PBANKA_1323300	1.34430879	0.73779457	0.544340827	2.81989793	-0.131280349	Not Reduced	Not applied	Mf2	0.2273577	0.411023164	0.168940041	1.049404028	-0.594688627	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1323300_pool3	"pyridoxal 5'-phosphate synthase, putative"	NA
839	PBANKA_0214200	-0.118407648	1.10322107	1.217096729	2.088034492	-2.324849788	No Power	Not applied	Mf1 and Mf2	0.228600973	0.540422433	0.292056406	1.309445839	-0.852243892	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0214200_pool3	"tRNA pseudouridine synthase D, putative"	NA
840	PBANKA_0920100	-3.527292282	0.638537699	0.407730393	-2.250216885	-4.80436768	Reduced	Not applied	Mf1 and Mf2	0.230620738	0.090645236	0.008216559	0.41191121	0.049330266	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0920100_pool6	"prefoldin subunit 5, putative"	NA
841	PBANKA_0603000	-1.058333944	0.33209749	0.110288743	-0.394138963	-1.722528925	No Power	Not applied	Mf1	0.233136526	0.819569858	0.671694753	1.872276243	-1.40600319	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0603000_pool2	"conserved Plasmodium protein, unknown function"	NA
842	PBANKA_1425300	-0.050473227	0.289316452	0.083704009	0.528159677	-0.62910613	Not Reduced	Not applied	Mf1 and Mf2	0.234304632	0.195598214	0.038258661	0.625501059	-0.156891796	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1425300_pool2	"trypsin-like serine protease, putative"	NA
843	PBANKA_0518100	-0.723958774	0.333203864	0.111024815	-0.057551047	-1.390366501	No Power	Not applied	Mf1	0.235272914	0.20629337	0.042556955	0.647859654	-0.177313827	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0518100_pool3	"thioredoxin-like associated protein 2, putative"	TLAP2
844	PBANKA_0523200	-0.591750297	0.280160277	0.078489781	-0.031429743	-1.152070851	No Power	Not applied	Mf1 and Mf2	0.236564283	0.716595124	0.513508572	1.669754531	-1.196625964	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_0523200_pool1	"serpentine receptor, putative"	SR12
845	PBANKA_1357500	0.243465914	0.080863237	0.006538863	0.405192388	0.08173944	Not Reduced	Not applied	Mf1 and Mf2	0.242296236	0.818534451	0.669998648	1.879365138	-1.394772666	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1357500_pool2	lipoyl synthase	LipA
846	PBANKA_0704700	0.84459383	0.527307002	0.278052674	1.899207835	-0.210020174	Not Reduced	Not applied	Mf2	0.243445465	0.293363262	0.086062004	0.83017199	-0.34328106	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0704700_pool4	"conserved Plasmodium protein, unknown function"	NA
847	PBANKA_0309700	-0.257773423	0.093030722	0.008654715	-0.071711979	-0.443834866	Not Reduced	Not applied	Mf1 and Mf2	0.251750625	0.234144188	0.054823501	0.720039002	-0.216537751	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0309700_pool1	"multidrug efflux pump, putative"	MATE
848	PBANKA_0718300	-0.309247392	0.196455769	0.038594869	0.083664146	-0.70215893	Not Reduced	Not applied	Mf1 and Mf2	0.255498638	0.207406025	0.043017259	0.670310687	-0.159313411	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0718300_pool2	"DNA helicase MCM9, putative"	MCM9
849	PBANKA_1035200	-0.691307444	0.217813398	0.047442676	-0.255680648	-1.126934241	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	0.259582681	0.436524406	0.190553557	1.132631493	-0.613466131	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf2"	"pilot,pool1"	"PBANKA_1035200_pilot,pool1"	LCCL domain-containing protein	CCp3
850	PBANKA_1107800	1.181588495	0.569459886	0.324284561	2.320508267	0.042668724	Not Reduced	Not applied	Mf2	0.262327827	0.136029437	0.018504008	0.5343867	-0.009731046	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1107800_pool2	"longevity-assurance (LAG1) protein, putative"	NA
851	PBANKA_1403300	-1.545613696	0.744791537	0.554714434	-0.056030621	-3.035196771	No Power	Not applied	Mf2	0.264463131	0.264288748	0.069848543	0.793040628	-0.264114366	Not Reduced	Not applied	Mf2	pool1	PBANKA_1403300_pool1	NLI interacting factor-like phosphatase	NIF1
852	PBANKA_0603300	-3.780611606	0.238478582	0.056872034	-3.303654443	-4.25756877	Reduced	Not applied	Mf1 and Mf2	0.265193084	0.289044623	0.083546794	0.84328233	-0.312896162	Not Reduced	Not applied	Mf1 and Mf2	pilot	PBANKA_0603300_pilot	sexual stage-specific protein G37	G37
853	PBANKA_1329500	-1.829796999	0.189819801	0.036031557	-1.450157397	-2.209436602	No Power	applied	Both feed noisy	0.273327582	0.110508484	0.012212125	0.494344551	0.052310614	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1329500_pool6	protein phosphatase containing kelch-like domains	PPKL
854	PBANKA_1006300	-0.345469185	0.334694567	0.112020453	0.323919949	-1.014858319	No Power	applied	Both feed noisy	0.276779185	0.188422198	0.035502925	0.653623582	-0.100065212	Not Reduced	Not applied	Mf1	pool1	PBANKA_1006300_pool1	perforin-like protein 1	PLP1
855	PBANKA_0415900	-0.820405973	0.176483708	0.031146499	-0.467438556	-1.173373389	No Power	Not applied	Mf1 and Mf2	0.280271756	0.090662692	0.008219724	0.461597139	0.098946372	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0415900_pool6	"conserved protein, unknown function"	NA
856	PBANKA_0501200	-0.173259534	0.205136381	0.042080935	0.237013229	-0.583532296	Not Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2"	0.284354116	0.09096191	0.008274069	0.466277936	0.102430295	Not Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool1,pool2,pool3,pool4,pool6"	"PBANKA_0501200_pilot,pool1,pool2,pool3,pool4,pool6"	early transcribed membrane protein	UIS4
857	PBANKA_1002200	0.782575726	0.208947362	0.043659	1.200470451	0.364681001	Not Reduced	Not applied	Mf1 and Mf2	0.286314534	0.217818135	0.04744474	0.721950803	-0.149321736	Not Reduced	Not applied	Mf1 and Mf2	pilot	PBANKA_1002200_pilot	6-cysteine protein P52	P36p
858	PBANKA_1116300	-8.136400092	0.561687216	0.315492529	-7.013025659	-9.259774524	Reduced	Not applied	Mf1 and Mf2	0.287361877	0.093189663	0.008684313	0.473741204	0.10098255	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1116300_pool6	"malate:quinone oxidoreductase, putative"	MQO
859	PBANKA_1329100	-0.040452156	0.266546072	0.071046808	0.492639988	-0.573544299	Not Reduced	Not applied	Mf1	0.293204214	0.087933262	0.007732259	0.469070739	0.11733769	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1329100_pool3	plasmepsin VIII	PM8
860	PBANKA_0704900	-1.785500196	0.437840784	0.191704552	-0.909818628	-2.661181763	No Power	Not applied	Mf1	0.293349566	0.692263207	0.479228348	1.677875981	-1.091176848	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0704900_pool2	"crystalloid-specific PH domain-containing protein, putative"	CryPH
861	PBANKA_0510800	-0.842892124	0.299822838	0.089893734	-0.243246449	-1.4425378	No Power	Not applied	Mf2	0.294954619	0.228210536	0.052080049	0.751375691	-0.161466453	Not Reduced	Not applied	Mf1	pool1	PBANKA_0510800_pool1	"conserved Plasmodium protein, unknown function"	NA
862	PBANKA_1225800	-0.668125268	0.270974649	0.073427261	-0.12617597	-1.210074567	No Power	applied	Both feed noisy	0.296235213	0.958922905	0.919533137	2.214081023	-1.621610596	No Power	applied	Both feed noisy	pool1	PBANKA_1225800_pool1	"peptidyl-prolyl cis-trans isomerase, putative"	CYP24
863	PBANKA_1412300	1.752152106	0.579291775	0.33557896	2.910735655	0.593568556	Not Reduced	Not applied	Mf2	0.2979275	0.197895376	0.03916258	0.693718253	-0.097863253	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1412300_pool4	"ankyrin-repeat protein, putative"	NA
864	PBANKA_0605100	-0.399357596	0.083356682	0.006948336	-0.232644232	-0.56607096	Not Reduced	Not applied	Mf1	0.303400669	0.393848894	0.155116951	1.091098456	-0.484297118	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0605100_pool3	"Tat binding protein 1(TBP-1)-interacting protein, putative"	NA
865	PBANKA_0836600	-1.933691947	0.362273215	0.131241882	-1.209145517	-2.658238377	Reduced	Not applied	Mf1	0.304785063	0.2195382	0.048197021	0.743861463	-0.134291336	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0836600_pool4	fam-b protein	NA
866	PBANKA_0305100	-0.373010829	0.511634809	0.261770178	0.650258789	-1.396280447	No Power	Not applied	Mf1	0.308301387	0.419354397	0.17585811	1.147010181	-0.530407406	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0305100_pool1	serine repeat antigen 1	SERA1
867	PBANKA_0925500	0.357227915	0.225217995	0.050723145	0.807663905	-0.093208076	Not Reduced	Not applied	Mf1 and Mf2	0.310142481	0.257052406	0.066075939	0.824247293	-0.20396233	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0925500_pool6	calcium-dependent protein kinase 6	CDPK6
868	PBANKA_0312600	0.171496633	0.102623956	0.010531676	0.376744545	-0.033751279	Not Reduced	Not applied	Mf1 and Mf2	0.311331299	0.234531125	0.055004849	0.780393548	-0.157730951	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0312600_pool1	"palmitoyltransferase DHHC11, putative"	DHHC11
869	PBANKA_1301900	1.054365088	0.242632275	0.058870421	1.539629638	0.569100538	Not Reduced	Not applied	Mf1 and Mf2	0.311829542	0.263994893	0.069693304	0.839819329	-0.216160244	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1301900_pool1	"DNA repair metallo-beta-lactamase protein, putative"	NA
870	PBANKA_0832800	0.932461795	0.360500203	0.129960396	1.653462201	0.21146139	Not Reduced	Not applied	Mf1	0.313623169	0.251632022	0.063318674	0.816887213	-0.189640875	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0832800_pool3	"conserved Plasmodium protein, unknown function"	NA
871	PBANKA_1228400	-0.131924244	0.202590217	0.041042796	0.27325619	-0.537104678	Not Reduced	Not applied	Mf1 and Mf2	0.318436881	0.202614496	0.041052634	0.723665872	-0.08679211	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1228400_pool6	"mannose-6-phosphate isomerase, putative"	NA
872	PBANKA_0908800	-1.380150674	0.488349409	0.238485145	-0.403451856	-2.356849492	No Power	Not applied	Mf2	0.323011811	0.408024252	0.16648379	1.139060316	-0.493036693	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0908800_pool3	"conserved Plasmodium protein, unknown function"	NA
873	PBANKA_0818400	-2.336785853	0.880597066	0.775451192	-0.575591721	-4.097979985	No Power	Not applied	Mf1 and Mf2	0.330020081	0.310480567	0.096398183	0.950981215	-0.290941053	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0818400_pool2	"conserved Plasmodium protein, unknown function"	NA
874	PBANKA_1361900	0.308710278	0.365947404	0.133917503	1.040605087	-0.42318453	Not Reduced	Not applied	Mf1 and Mf2	0.33334995	0.202295026	0.040923278	0.737940002	-0.071240103	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1361900_pool4	"nucleoside diphosphate hydrolase, putative"	NA
875	PBANKA_1201800	1.328791491	0.120496764	0.01451947	1.56978502	1.087797962	Increased	Not applied	Mf1	0.336053523	0.12091085	0.014619434	0.577875223	0.094231824	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1201800_pool6	"conserved Plasmodium protein, unknown function"	NA
876	PBANKA_0918200	-3.459140888	0.065363495	0.004272386	-3.328413899	-3.589867878	Reduced	Not applied	Mf1 and Mf2	0.338851179	0.093196858	0.008685654	0.525244895	0.152457462	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0918200_pool6	"phosphoacetylglucosamine mutase, putative"	NA
877	PBANKA_0612400	-1.67211261	0.197897594	0.039163458	-1.276317422	-2.067907799	No Power	applied	Both feed noisy	0.349834849	0.113362512	0.012851059	0.576559873	0.123109825	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0612400_pool6	"conserved Plasmodium protein, unknown function"	NA
878	PBANKA_1023400	-0.412602775	0.32275124	0.104168363	0.232899704	-1.058105255	Not Reduced	Not applied	Mf1	0.353672775	0.102621804	0.010531235	0.558916382	0.148429168	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1023400_pool1	"glutathione reductase, putative"	GR
879	PBANKA_1202900	0.087066644	0.074517877	0.005552914	0.236102397	-0.061969109	Not Reduced	Not applied	Mf1 and Mf2	0.355935645	0.474068076	0.224740541	1.304071797	-0.592200507	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1202900_pool2	"conserved Plasmodium protein, unknown function"	NA
880	PBANKA_1029700	2.071174925	0.618663074	0.382743999	3.308501074	0.833848777	Not Reduced	Not applied	Mf2	0.358813518	0.820048118	0.672478916	1.998909754	-1.281282718	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_1029700_pool2	"ubiquitin-conjugating enzyme E2, putative"	NA
881	PBANKA_0916900	-1.049928839	0.17256659	0.029779228	-0.70479566	-1.395062019	No Power	Not applied	Mf1 and Mf2	0.370983984	0.138723871	0.019244312	0.648431727	0.093536241	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0916900_pool2	"conserved Plasmodium protein, unknown function"	NA
882	PBANKA_1022100	-1.253601017	0.669158487	0.447773081	0.084715957	-2.591917992	No Power	Not applied	Mf2	0.373933923	0.094570148	0.008943513	0.563074219	0.184793628	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1022100_pool1	"conserved Plasmodium protein, unknown function"	NA
883	PBANKA_0306000	-1.372549132	0.362565996	0.131454101	-0.64741714	-2.097681124	No Power	Not applied	Mf2	0.37410896	0.861376329	0.741969181	2.096861618	-1.348643699	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_0306000_pool1	6-cysteine protein P230p	P230p
884	PBANKA_1118700	-0.020621329	0.509925465	0.260023979	0.9992296	-1.040472258	Not Reduced	Not applied	Mf1 and Mf2	0.385885797	0.101558642	0.010314158	0.589003082	0.182768513	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1118700_pool3	"acyl-CoA synthetase, putative"	ACS12
885	PBANKA_0833300	1.175006174	0.457198416	0.209030392	2.089403007	0.260609341	Not Reduced	Not applied	Mf2	0.390894205	0.240853833	0.058010569	0.872601871	-0.090813461	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0833300_pool4	"palmitoyltransferase DHHC6, putative"	DHHC6
886	PBANKA_1100900	0.078107753	0.165592206	0.027420779	0.409292164	-0.253076659	No Power	applied	Both feed noisy	0.39542363	0.400310371	0.160248393	1.196044371	-0.405197112	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1100900_pool4	fam-a protein	NA
887	PBANKA_1346400	-0.493761513	0.211143188	0.044581446	-0.071475137	-0.916047889	Not Reduced	Not applied	Mf1 and Mf2	0.398555383	0.19680544	0.038732381	0.792166263	0.004944503	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1346400_pool6	"conserved Plasmodium protein, unknown function"	NA
888	PBANKA_1427500	-2.163863017	0.085313227	0.007278347	-1.993236563	-2.334489471	Reduced	Not applied	Mf1 and Mf2	0.404589994	0.657963935	0.43291654	1.720517864	-0.911337875	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1427500_pool2	"acyl-CoA binding protein, putative"	NA
889	PBANKA_1316000	-0.247587078	0.093031964	0.008654946	-0.06152315	-0.433651007	Not Reduced	Not applied	Mf1 and Mf2	0.405188348	0.093857394	0.00880921	0.592903136	0.21747356	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1316000_pool6	"DER1-like protein, putative"	DER1-1
890	PBANKA_1040561	-0.581602617	0.211969703	0.044931155	-0.157663212	-1.005542023	Not Reduced	Not applied	Mf1 and Mf2	0.406680918	0.132975835	0.017682573	0.672632589	0.140729247	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1040561_pool2	PIR protein	NA
891	PBANKA_1400200	0.726326935	0.947893351	0.898501805	2.622113637	-1.169459768	No Power	Not applied	Mf1 and Mf2	0.407969883	0.266855605	0.071211914	0.941681093	-0.125741326	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1400200_pool2	PIR protein	NA
892	PBANKA_0105800	0.615841802	0.119056472	0.014174444	0.853954747	0.377728858	Not Reduced	Not applied	Mf1 and Mf2	0.411767065	0.407918402	0.166397422	1.227603869	-0.404069738	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0105800_pool2	"RING zinc finger protein, putative"	NA
