	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	GCKO2_pvalue	GCKO2_fdr	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	g145480_pvalue	g145480_fdr
812	PBANKA_1204200	PBANKA_1204200_pool1	IMP1-like protein, putative	IMP4	pool1	-1.335608915591235	0.1959572169497916	0.038399230874707695	-0.9436944816916517	-1.7275233494908182	No Power	Not applied	Mf2	4.686362409245248e-12	1.716893140714273e-11	0.1568814565597545	0.7815552078501604	0.6108285429177074	1.7199918722600753	-1.4062289591405663	No Power	Not applied	Mf1 and Mf2	0.5795450895546945	0.7409273298559332
813	PBANKA_1226800	PBANKA_1226800_pool2	DNA repair and recombination protein RAD54, putative	RAD54	pool2	-4.786978969148354	0.1872922215435391	0.03507837625071413	-4.412394526061275	-5.161563412235433	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	0.15766348020840257	0.9727455811204774	0.9462339655894152	2.1031546424493572	-1.7878276820325523	No Power	Not applied	Mf1 and Mf2	0.5643789269325241	0.7289797994353456
814	PBANKA_0524300	PBANKA_0524300_pool1	tryptophan-rich protein	NA	pool1	0.0839690585440302	0.09860189819683997	0.009722334328019992	0.28117285493771016	-0.11323473784964974	Not Reduced	Not applied	Mf1 and Mf2	0.8027810349986169	1.0	0.15842710919413047	0.4675713168787538	0.21862293636773203	1.093569742951638	-0.7767155245633771	Not Reduced	Not applied	Mf1 and Mf2	0.6326310354868793	0.7861495000983619
815	PBANKA_1218000	PBANKA_1218000_pool3	nicotinamidase, putative	NA	pool3	0.21315469806124432	0.08013234493942957	0.006421192705491724	0.37341938794010343	0.05289000818238518	Not Reduced	Not applied	Mf2	0.9960933525512295	1.0	0.16163362144516835	0.12590953020646803	0.015853209796813483	0.4134526818581044	-0.0901854389677677	Not Reduced	Not applied	Mf1 and Mf2	0.9003814726770708	1.0
816	PBANKA_1037800	PBANKA_1037800_pilot	secreted ookinete adhesive protein	SOAP	pilot	0.012847574297887144	0.14600465014413982	0.02131735786371267	0.3048568745861668	-0.2791617259903925	Not Reduced	Not applied	Mf1 and Mf2	0.5350593894273341	0.7692083446559325	0.16316082562451206	0.09076201600641857	0.00823774354954938	0.34468485763734924	-0.018363206388325087	Not Reduced	Not applied	Mf1 and Mf2	0.9638859281615922	1.0
817	PBANKA_1134900	PBANKA_1134900_pool1	zinc finger protein, putative	NA	pool1	-6.200588213820299	3.3854456730348756	11.461242405070562	0.5703031322494523	-12.97147955989005	No Power	Not applied	Mf1 and Mf2	0.033509792301746666	0.06481821138659026	0.16837779194028002	0.12446857284168367	0.015492425625245512	0.41731493762364735	-0.08055935374308731	Not Reduced	Not applied	Mf2	0.9119360058724136	1.0
818	PBANKA_0608000	PBANKA_0608000_pool2	porphobilinogen deaminase	PBGD	pool2	-0.08280550876205683	0.40899223456170436	0.16727464793177618	0.7351789603613519	-0.9007899778854656	Not Reduced	Not applied	Mf1 and Mf2	0.4197776638967641	0.632051596208196	0.17394435959040433	0.20244211395747497	0.04098280950357128	0.5788285875053543	-0.2309398683245456	Not Reduced	Not applied	Mf2	0.8048932124274689	0.9495702202308873
819	PBANKA_1214400	PBANKA_1214400_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.08606267481339386	0.14745165131189697	0.021741989474605247	0.20884062781040008	-0.3809659774371878	Not Reduced	Not applied	Mf1	0.27972215971239567	0.44834499389386	0.17546375787216442	0.2420509489276264	0.058588661876764404	0.6595656557274172	-0.3086381399830884	Not Reduced	Not applied	Mf1 and Mf2	0.7657446085853178	0.9130844903875288
820	PBANKA_1435900	PBANKA_1435900_pool3	conserved Plasmodium protein, unknown function	UIS27	pool3	0.008986278148610293	0.1252081539043673	0.015677081804139726	0.2594025859573449	-0.24143002966012428	Not Reduced	Not applied	Mf1 and Mf2	0.5286078087814231	0.7613101593862888	0.17838184780891295	0.09086156885713408	0.008255824695179718	0.3601049855231811	-0.0033412899053552048	Not Reduced	Not applied	Mf1 and Mf2	0.9751900743788777	1.0
821	PBANKA_0606100	PBANKA_0606100_pool2	tRNA delta(2)-isopentenylpyrophosphate transferase, putative	MiaA	pool2	0.44990624537858764	0.10219754503356489	0.010444338210887524	0.6543013354457174	0.24551115531145787	Not Reduced	Not applied	Mf1 and Mf2	0.9999946450158873	1.0	0.178731126170506	0.135668548462851	0.018405955042016954	0.450068223096208	-0.09260597075519603	Not Reduced	Not applied	Mf1 and Mf2	0.906149413933562	1.0
822	PBANKA_0104700	PBANKA_0104700_pool1	long chain polyunsaturated fatty acid elongation enzyme, putative	NA	pool1	-1.6479527534653942	0.18065171697192364	0.032635042844904004	-1.286649319521547	-2.0092561874092416	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	0.18130992331074444	0.08125383628572032	0.006602185911146639	0.3438175958821851	0.018802250739303805	Not Reduced	Not applied	Mf1 and Mf2	0.9871727235967539	1.0
823	PBANKA_0622500	PBANKA_0622500_pool6	exonuclease I, putative	NA	pool6	-1.006210383985762	0.2037511254803006	0.04151452113448921	-0.5987081330251607	-1.4137126349463631	No Power	Not applied	Mf1 and Mf2	3.937730271852402e-07	1.1509174875450956e-06	0.18399977219677183	0.1002543627908948	0.010050937258608351	0.38450849777856144	-0.01650895338501776	Not Reduced	Not applied	Mf1 and Mf2	0.9667715458809081	1.0
824	PBANKA_0718700	PBANKA_0718700_pool1	CDGSH iron-sulfur domain-containing protein, putative	NA	pool1	0.34050779088333777	0.20080208854419992	0.04032147876371271	0.7421119679717376	-0.06109638620506208	Not Reduced	Not applied	Mf1 and Mf2	0.955032273435672	1.0	0.18400290717357215	0.08788943797415617	0.007724553307413046	0.35978178312188447	0.008224031225259804	Not Reduced	Not applied	Mf1 and Mf2	0.9818509586612751	1.0
825	PBANKA_0311800	PBANKA_0311800_pool4	acyl-CoA synthetase, putative	ACS9	pool4	0.07681011988686794	0.13804271986456657	0.019055792507607198	0.35289555961600105	-0.1992753198422652	No Power	applied	no data			0.19006944559929873	0.32338640799138757	0.10457876887357218	0.8368422615820739	-0.4567033703834764	Not Reduced	Not applied	Mf2	0.7216489948976159	0.872343532094135
826	PBANKA_1358000	PBANKA_1358000_pool6	thioredoxin 2	TRX2	pool6	-0.8572610214608549	0.13278813920495217	0.01763268991351375	-0.5916847430509506	-1.1228372998707592	Not Reduced	Not applied	Mf1 and Mf2	5.38046274201065e-11	1.9010968355104297e-10	0.19504416440299138	0.09335415094948325	0.008714997499498906	0.3817524663019579	0.008335862504024877	Not Reduced	Not applied	Mf1 and Mf2	0.9816593172623095	1.0
827	PBANKA_1024600	PBANKA_1024600_pilot,pool1,pool2,pool3,pool4,pool6	liver specific protein 1	LISP1	pilot,pool1,pool2,pool3,pool4,pool6	-0.314322397072304	0.1733868751335989	0.030063008468594218	0.032451353194893784	-0.6610961473395018	Not Reduced	Not applied,Not applied,Not applied,applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf2,no data,Mf1,Mf1 and Mf2	0.03492836946062672	0.0672349969036277	0.1988697243363755	0.17554743815591703	0.030816903043105515	0.5499646006482095	-0.15222515197545855	Not Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,no data	0.871362342757133	1.0
828	PBANKA_0407800	PBANKA_0407800_pool2	SECIS-binding protein 2, putative	SBP2	pool2	-0.5735838806571543	0.28371564854940334	0.08049456923180856	-0.00615258355834758	-1.141015177755961	Not Reduced	Not applied	Mf1	0.021604414031827446	0.042619129417624864	0.19984535943121942	0.1441201089769881	0.020770605811538927	0.48808557738519565	-0.08839485852275678	Not Reduced	Not applied	Mf1 and Mf2	0.9172270240392161	1.0
829	PBANKA_0209000	PBANKA_0209000_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-0.4311300799534645	0.2923788113307104	0.08548536931515917	0.15362754270795637	-1.0158877026148854	Not Reduced	Not applied	Mf1 and Mf2	0.07016544701696525	0.12972448925229624	0.2010448192746698	0.11342129002011402	0.012864389029826817	0.42788739931489783	-0.02579776076555823	Not Reduced	Not applied	Mf1 and Mf2	0.9618482838345719	1.0
830	PBANKA_1122300	PBANKA_1122300_pool2	MEI2-like RNA-binding protein, putative	PlasMei2	pool2	0.43790640504511197	0.06932710419104235	0.004806247375515641	0.5765606134271967	0.29925219666302727	Not Reduced	Not applied	Mf2	0.9999999998662451	1.0	0.2053914458487559	0.2089832366460495	0.04367399319905873	0.6233579191408549	-0.2125750274433431	Not Reduced	Not applied	Mf2	0.8371502635844232	0.976500682929515
831	PBANKA_1208200	PBANKA_1208200_pool1	kinesin-4, putative	NA	pool1	-1.0783478228086925	0.3653149918438088	0.13345504326584207	-0.3477178391210749	-1.80897780649631	No Power	applied	no data			0.20946110464890505	0.13585306780517684	0.018456056032077974	0.4811672402592587	-0.06224503096144862	Not Reduced	Not applied	Mf1	0.9384414439126384	1.0
832	PBANKA_1306900	PBANKA_1306900_pool1	serine/threonine protein kinase, putative	SRPK2	pool1	-0.8822019881120152	0.23176910110315646	0.053716916226165166	-0.4186637859057023	-1.3457401903183281	No Power	Not applied	Mf1 and Mf2	7.050695070087709e-05	0.00017407771989812822	0.2141424533007372	0.45471703058013824	0.2067675778996184	1.1235765144610137	-0.6952916078595393	Not Reduced	Not applied	Mf1 and Mf2	0.6811566500184019	0.8353131550225664
833	PBANKA_1436600	PBANKA_1436600_pool1	inner membrane complex protein 1h	IMC1h	pool1	-5.590648845759928	2.027144308683339	4.109314048227254	-1.5363602283932494	-9.644937463126606	Reduced	Not applied	Mf1 and Mf2	0.0029087541765759894	0.0063009797557981246	0.2211468926572841	0.2860781012098294	0.0818406799918214	0.7933030950769429	-0.3510093097623747	Not Reduced	Not applied	Mf1 and Mf2	0.7802476228021256	0.9251791150783473
834	PBANKA_0104300	PBANKA_0104300_pool4	cyclin dependent kinase binding protein, putative	NA	pool4	0.3168731555540306	0.259113050659513	0.06713957302207935	0.8350992568730566	-0.2013529457649954	Not Reduced	Not applied	Mf1	0.8893190398899637	1.0	0.2264941286937641	0.18993122678375915	0.036073870907583745	0.6063565822612824	-0.1533683248737542	Not Reduced	Not applied	Mf1 and Mf2	0.8834685514430783	1.0
835	PBANKA_1323300	PBANKA_1323300_pool3	pyridoxal 5'-phosphate synthase, putative	NA	pool3	-0.666947733935839	0.09495659795317478	0.009016755494840876	-0.47703453802948936	-0.8568609298421885	Not Reduced	Not applied	Mf1	1.0802470029602773e-12	4.031907827950331e-12	0.2273577002549257	0.41102316375956754	0.16894004114692426	1.0494040277740608	-0.5946886272642093	Not Reduced	Not applied	Mf1 and Mf2	0.7099198469101935	0.861517314219141
836	PBANKA_0214200	PBANKA_0214200_pool3	tRNA pseudouridine synthase D, putative	NA	pool3	-0.11840764791995674	1.1032210698399916	1.2170967289388954	2.0880344917600264	-2.32484978759994	No Power	Not applied	Mf1 and Mf2	0.45726397725076295	0.6794857232044048	0.22860097347030617	0.5404224327546282	0.2920564058244306	1.3094458389795625	-0.8522438920389502	Not Reduced	Not applied	Mf1 and Mf2	0.663853911517118	0.8198236458178516
837	PBANKA_0920100	PBANKA_0920100_pool6	prefoldin subunit 5, putative	NA	pool6	-3.5272922824282347	0.6385376986738298	0.4077303926276707	-2.250216885080575	-4.804367679775894	Reduced	Not applied	Mf1 and Mf2	1.6566890304048343e-08	5.289428832015435e-08	0.2306207377367979	0.09064523595206397	0.008216558800805351	0.41191120964092587	0.049330265832669945	Not Reduced	Not applied	Mf1 and Mf2	0.9945237776093219	1.0
838	PBANKA_0603000	PBANKA_0603000_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-1.2571869726043987	0.13748884559321534	0.01890318266255501	-0.982209281417968	-1.5321646637908293	No Power	Not applied	Mf2	0.0	0.0	0.23313652607751656	0.8195698582803792	0.6716947526017208	1.872276242638275	-1.4060031904832417	No Power	Not applied	Mf1 and Mf2	0.6119718454279961	0.7676416688275806
839	PBANKA_1425300	PBANKA_1425300_pool2	trypsin-like serine protease, putative	NA	pool2	-0.05047322652085115	0.28931645197684464	0.08370400938446985	0.5281596774328381	-0.6291061304745404	Not Reduced	Not applied	Mf1 and Mf2	0.4307532337492559	0.6461298506238838	0.2343046318749655	0.19559821380798076	0.03825866124487256	0.625501059490927	-0.15689179574099602	Not Reduced	Not applied	Mf1 and Mf2	0.8845195682942288	1.0
840	PBANKA_0518100	PBANKA_0518100_pool3	thioredoxin-like associated protein 2, putative	TLAP2	pool3	0.08899667401524314	0.0969466347109987	0.009398649981787816	0.2828899434372405	-0.10489659540675425	Not Reduced	Not applied	Mf2	0.8206896580767653	1.0	0.2352729137901662	0.20629337016164634	0.04255695457265003	0.6478596541134589	-0.17731382653312647	Not Reduced	Not applied	Mf1 and Mf2	0.8729562557506274	1.0
841	PBANKA_0523200	PBANKA_0523200_pool1	serpentine receptor, putative	SR12	pool1	-0.5917502972109978	0.2801602769822151	0.07848978079875148	-0.031429743246567665	-1.152070851175428	No Power	Not applied	Mf1 and Mf2	0.017335298020407786	0.03436798485342691	0.23656428334985113	0.7165951238422483	0.5135085715144871	1.6697545310343478	-1.1966259643346455	No Power	Not applied	Mf1 and Mf2	0.6293463563576097	0.7833228449099039
842	PBANKA_1357500	PBANKA_1357500_pool2	lipoyl synthase	LipA	pool2	0.24346591406644363	0.0808632370132794	0.006538863100265798	0.4051923880930024	0.08173944003988484	Not Reduced	Not applied	Mf1 and Mf2	0.9986973507313859	1.0	0.24229623560081687	0.8185344510420047	0.669998647542636	1.8793651376848264	-1.3947726664831925	No Power	Not applied	Mf1 and Mf2	0.6163896420190975	0.7711075790091261
843	PBANKA_0704700	PBANKA_0704700_pool4	conserved Plasmodium protein, unknown function	NA	pool4	1.640904777148958	0.21185325576416902	0.044881801977878416	2.064611288677296	1.21719826562062	Increased	Not applied	Mf1	0.9999999999999952	1.0	0.24344546530642577	0.29336326242981353	0.08606200374346364	0.8301719901660528	-0.3432810595532013	Not Reduced	Not applied	Mf1 and Mf2	0.7966862372058736	0.9410793068135288
844	PBANKA_0309700	PBANKA_0309700_pool1	multidrug efflux pump, putative	MATE	pool1	-0.25777342270405285	0.0930307216679576	0.008654715174060995	-0.07171197936813764	-0.443834866039968	Not Reduced	Not applied	Mf1 and Mf2	0.002795578252922981	0.006072362598562213	0.2517506253279719	0.23414418840796813	0.05482350096522608	0.7200390021439081	-0.2165377514879644	Not Reduced	Not applied	Mf1 and Mf2	0.8588562494665146	0.9943528254693064
845	PBANKA_0718300	PBANKA_0718300_pool2	DNA helicase MCM9, putative	MCM9	pool2	-0.30924739160630965	0.19645576904600598	0.03859486919145764	0.0836641464857023	-0.7021589296983216	Not Reduced	Not applied	Mf1 and Mf2	0.05772842152360347	0.1074803164198238	0.25549863787665866	0.20740602459056942	0.04301725903646389	0.6703106870577975	-0.15931341130448018	Not Reduced	Not applied	Mf1 and Mf2	0.8910024166937232	1.0
846	PBANKA_1107800	PBANKA_1107800_pool2	longevity-assurance (LAG1) protein, putative	NA	pool2	-1.0558842413314238	0.2682061552552831	0.07193454171682101	-0.5194719308208576	-1.59229655184199	No Power	Not applied	Mf1	4.1281114254498874e-05	0.00010352834647421641	0.26232782711190833	0.13602943667233053	0.018504007641391585	0.5343867004565694	-0.009731046232752727	Not Reduced	Not applied	Mf1 and Mf2	0.9731012607438092	1.0
847	PBANKA_1333900	PBANKA_1333900_pool1	conserved Plasmodium protein, unknown function	NA	pool1	-0.7946588864539499	0.11520913685451432	0.01327314521476221	-0.5642406127449212	-1.0250771601629785	Not Reduced	Not applied	Mf2	2.645661467681748e-12	9.737504012995323e-12	0.2635387101328191	0.11746425843104873	0.013797852008756203	0.4984672269949165	0.028610193270721646	Not Reduced	Not applied	Mf1	0.9875698014057417	1.0
848	PBANKA_0603300	PBANKA_0603300_pilot	sexual stage-specific protein G37	G37	pilot	-3.7806116064798436	0.23847858169514694	0.056872033927328876	-3.30365444308955	-4.257568769870137	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	0.26519308416547616	0.2890446228745414	0.08354679401268587	0.843282329914559	-0.31289616158360667	Not Reduced	Not applied	Mf1 and Mf2	0.8205547995293427	0.9619585825928899
849	PBANKA_1329500	PBANKA_1329500_pool6	protein phosphatase containing kelch-like domains	PPKL	pool6	-1.829796999416359	0.1898198012143652	0.03603155693306112	-1.4501573969876285	-2.2094366018450895	No Power	applied	no data			0.27332758245169486	0.11050848430930557	0.012212125104340036	0.494344551070306	0.05231061383308372	Not Reduced	Not applied	Mf1 and Mf2	0.9933075920607026	1.0
850	PBANKA_0415900	PBANKA_0415900_pool6	conserved protein, unknown function	NA	pool6	-0.8204059725904073	0.17648370835504237	0.031146499314747653	-0.4674385558803225	-1.173373389300492	No Power	Not applied	Mf1 and Mf2	1.6708032820611507e-06	4.596154357227041e-06	0.28027175575613	0.09066269184581613	0.008219723692729414	0.46159713944776226	0.09894637206449775	Not Reduced	Not applied	Mf1 and Mf2	0.9990038177017418	1.0
851	PBANKA_0501200	PBANKA_0501200_pilot,pool1,pool2,pool3,pool4,pool6	early transcribed membrane protein	UIS4	pilot,pool1,pool2,pool3,pool4,pool6	-0.17325953387790577	0.2051363812476129	0.042080934911366	0.23701322861732005	-0.5835322963731315	Not Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	0.19916527180076438	0.33263947706220104	0.28435411553990947	0.09096191032648956	0.00827406913024433	0.4662779361928886	0.10243029488693034	Not Reduced	Not applied,Not applied,Not applied,Not applied,Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2	0.9991142301543992	1.0
852	PBANKA_1002200	PBANKA_1002200_pilot	6-cysteine protein P52	P36p	pilot	0.7825757263144469	0.20894736247533693	0.04365900028539984	1.2004704512651208	0.36468100136377307	Not Reduced	Not applied	Mf1 and Mf2	0.9999099197093183	1.0	0.28631453372724774	0.2178181347331038	0.047444739818608556	0.7219508031934554	-0.14932173573895985	Not Reduced	Not applied	Mf1 and Mf2	0.9056552848050397	1.0
853	PBANKA_1116300	PBANKA_1116300_pool6	malate:quinone oxidoreductase, putative	MQO	pool6	-8.136400091587669	0.5616872161776708	0.3154925288174215	-7.013025659232327	-9.25977452394301	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	0.2873618769780982	0.09318966336914133	0.008684313358853883	0.47374120371638084	0.1009825502398155	Not Reduced	Not applied	Mf1 and Mf2	0.9989775204499739	1.0
854	PBANKA_1329100	PBANKA_1329100_pool3	plasmepsin VIII	PM8	pool3	-1.8181702295331932	0.10012001651851005	0.010024017707666725	-1.617930196496173	-2.0184102625702134	Reduced	Not applied	Mf2	0.0	0.0	0.2932042143731481	0.08793326239050525	0.007732258634637446	0.4690707391541586	0.11733768959213758	Not Reduced	Not applied	Mf1 and Mf2	0.999572573877894	1.0
855	PBANKA_0704900	PBANKA_0704900_pool2	crystalloid-specific PH domain-containing protein, putative	CryPH	pool2	0.784025119464947	0.07834326985374802	0.006137667931377184	0.940711659172443	0.627338579757451	Not Reduced	Not applied	Mf2	1.0	1.0	0.29334956624143294	0.6922632071432773	0.4792283479642961	1.6778759805279875	-1.0911768480451216	Not Reduced	Not applied	Mf1 and Mf2	0.6641275242408562	0.8198236458178516
856	PBANKA_1225800	PBANKA_1225800_pool1	peptidyl-prolyl cis-trans isomerase, putative	CYP24	pool1	-0.6681252682440395	0.27097464929612236	0.07342726056115652	-0.12617596965179478	-1.2100745668362842	No Power	applied	no data			0.29623521346196174	0.9589229046886019	0.9195331371364255	2.2140810228391654	-1.621610595915242	No Power	applied	no data		
857	PBANKA_1412300	PBANKA_1412300_pool4	ankyrin-repeat protein, putative	NA	pool4	0.9398139497571932	0.203823703033121	0.0415441019181339	1.3474613558234352	0.5321665436909513	Not Reduced	Not applied	Mf1	0.999997995506278	1.0	0.29792749956540865	0.19789537647870714	0.039162580031649234	0.6937182525228229	-0.09786325339200563	Not Reduced	Not applied	Mf1 and Mf2	0.9338996218505546	1.0
858	PBANKA_0605100	PBANKA_0605100_pool3	Tat binding protein 1(TBP-1)-interacting protein, putative	NA	pool3	-3.1343399356542805	0.1027967681789768	0.010567175548042297	-2.928746399296327	-3.339933472012234	Reduced	Not applied	Mf2	0.0	0.0	0.30340066904187074	0.3938488935336211	0.15511695093765765	1.091098456109113	-0.4842971180253715	Not Reduced	Not applied	Mf1 and Mf2	0.7794532258970011	0.9251791150783473
859	PBANKA_0316600	PBANKA_0316600_pool2	reticulocyte binding protein, putative	Pb235	pool2	-0.8938656684428021	0.2847199865195694	0.08106547072370379	-0.3244256954036633	-1.463305641481941	No Power	applied	no data			0.3045397488225082	0.20874110575764326	0.04357284923292361	0.7220219603377948	-0.1129424626927783	Not Reduced	Not applied	Mf2	0.9277085294187057	1.0
860	PBANKA_0836600	PBANKA_0836600_pool4	fam-b protein	NA	pool4	-0.35422446937752505	0.2871454334081247	0.08245249992713978	0.22006639743872436	-0.9285153361937745	Not Reduced	Not applied	Mf2	0.10867478728683388	0.19199212420673986	0.3047850632922773	0.21953819972923236	0.04819702114035232	0.743861462750742	-0.13429133616618744	Not Reduced	Not applied	Mf1 and Mf2	0.9174772690884143	1.0
861	PBANKA_0305100	PBANKA_0305100_pool1	serine repeat antigen 1	SERA1	pool1	-0.7002712251008156	0.09973594029182677	0.009947257785894835	-0.5007993445171621	-0.8997431056844691	Not Reduced	Not applied	Mf2	1.0994538612862925e-12	4.084419718329918e-12	0.3083013873150473	0.41935439671134433	0.17585811004113555	1.147010180737736	-0.5304074061076414	Not Reduced	Not applied	Mf1 and Mf2	0.7688853674783904	0.915199441238646
862	PBANKA_0925500	PBANKA_0925500_pool6	calcium-dependent protein kinase 6	CDPK6	pool6	0.3572279148651797	0.22521799522639105	0.0507231453737947	0.8076639053179617	-0.09320807558760241	Not Reduced	Not applied	Mf1 and Mf2	0.9436465468024602	1.0	0.3101424814959702	0.25705240560217285	0.066075939225864	0.8242472927003159	-0.20396232970837552	Not Reduced	Not applied	Mf1 and Mf2	0.8861941819716478	1.0
863	PBANKA_0312600	PBANKA_0312600_pool1	palmitoyltransferase DHHC11, putative	DHHC11	pool1	0.1714966331360486	0.10262395604833348	0.010531676355010282	0.37674454523271556	-0.03375127896061836	Not Reduced	Not applied	Mf1 and Mf2	0.9526507106702052	1.0	0.31133129868330495	0.23453112483400843	0.05500484851590524	0.7803935483513218	-0.1577309509847119	Not Reduced	Not applied	Mf1 and Mf2	0.9078221494730317	1.0
864	PBANKA_1301900	PBANKA_1301900_pool1	DNA repair metallo-beta-lactamase protein, putative	NA	pool1	1.0543650876326405	0.24263227506332546	0.058870420902405234	1.5396296377592913	0.5691005375059895	Not Reduced	Not applied	Mf1 and Mf2	0.9999930529141086	1.0	0.31182954243897104	0.26399489342473925	0.06969330375433945	0.8398193292884495	-0.21616024441050746	Not Reduced	Not applied	Mf1 and Mf2	0.8812374373802236	1.0
865	PBANKA_0832800	PBANKA_0832800_pool3	conserved Plasmodium protein, unknown function	NA	pool3	-0.3245042601922886	0.09919126887490927	0.009838907821014544	-0.12612172244247008	-0.5228867979421071	Not Reduced	Not applied	Mf2	0.0005348924836613422	0.0012543938776128822	0.3136231689962982	0.25163202178494387	0.06331867438757847	0.8168872125661859	-0.18964087457358952	Not Reduced	Not applied	Mf1 and Mf2	0.8936832011850127	1.0
866	PBANKA_1110900	PBANKA_1110900_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-0.32935814195104135	0.22097005102930173	0.04882776345189221	0.1125819601075621	-0.7712982440096448	No Power	applied	no data			0.31779197563538564	0.19876272188525232	0.03950661961123416	0.7153174194058902	-0.079733468135119	Not Reduced	Not applied	Mf2	0.9450731425007458	1.0
867	PBANKA_1228400	PBANKA_1228400_pool6	mannose-6-phosphate isomerase, putative	NA	pool6	-0.13192424369689779	0.20259021701512492	0.04104279603023541	0.273256190333352	-0.5371046777271477	Not Reduced	Not applied	Mf1 and Mf2	0.2574626865799925	0.417271616547803	0.3184368812818958	0.20261449553254807	0.041052633799908936	0.723665872346992	-0.08679210978320034	Not Reduced	Not applied	Mf1 and Mf2	0.9419828736520062	1.0
868	PBANKA_0908800	PBANKA_0908800_pool3	conserved Plasmodium protein, unknown function	NA	pool3	1.138452469224483	0.15242177859102304	0.02323239858885085	1.443296026406529	0.833608912042437	Not Reduced	Not applied	Mf1	0.9999999999999596	1.0	0.323011811447762	0.4080242522090502	0.16648379039075462	1.1390603158658623	-0.4930366929703384	Not Reduced	Not applied	Mf1 and Mf2	0.7857171878511637	0.9304808374552536
869	PBANKA_1414600	PBANKA_1414600_pool2	inositol polyphosphate kinase, putative	IPK2	pool2	0.3462068500643476	0.2899315595059266	0.08406030919753865	0.9260699690762008	-0.23365626894750557	Not Reduced	Not applied	Mf1	0.8837802866141904	1.0	0.32726859953652554	0.1804871176532905	0.03257559963879273	0.6882428348431066	-0.033705635770055475	Not Reduced	Not applied	Mf2	0.9651035067957283	1.0
870	PBANKA_0818400	PBANKA_0818400_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-2.336785852915966	0.8805970658159633	0.775451192323684	-0.5755917212840396	-4.097979984547893	No Power	Not applied	Mf1 and Mf2	0.003981459904562223	0.008395916774872593	0.33002008070713745	0.31048056705264215	0.09639818251733022	0.9509812148124217	-0.29094105339814685	Not Reduced	Not applied	Mf1 and Mf2	0.8560938610890612	0.9936232609402303
871	PBANKA_1361900	PBANKA_1361900_pool4	nucleoside diphosphate hydrolase, putative	NA	pool4	0.3087102783746046	0.36594740424233246	0.1339175026717011	1.0406050868592696	-0.42318453011006035	Not Reduced	Not applied	Mf1 and Mf2	0.8005512633487086	1.0	0.33334994980899096	0.20229502617484563	0.04092327761508148	0.7379400021586822	-0.07124010254070029	Not Reduced	Not applied	Mf1 and Mf2	0.9503073035764147	1.0
872	PBANKA_1201800	PBANKA_1201800_pool6	conserved Plasmodium protein, unknown function	NA	pool6	0.7705214782331018	0.13701940920165268	0.01877431849796994	1.0445602966364071	0.49648265982979645	Not Reduced	Not applied	Mf2	0.9999999906408261	1.0	0.3360535232848309	0.12091084985691662	0.014619433613121836	0.5778752229986641	0.09423182357099766	Not Reduced	Not applied	Mf1 and Mf2	0.9972766065837656	1.0
873	PBANKA_0918200	PBANKA_0918200_pool6	phosphoacetylglucosamine mutase, putative	NA	pool6	-3.4591408882516896	0.06536349481441238	0.004272386454353713	-3.328413898622865	-3.5898678778805144	Reduced	Not applied	Mf1 and Mf2	0.0	0.0	0.3388511787876903	0.09319685822578377	0.00868565438315684	0.5252448952392579	0.15245746233612273	Not Reduced	Not applied	Mf1 and Mf2	0.9998614752053416	1.0
874	PBANKA_0916000	PBANKA_0916000_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-0.9703937681929276	0.09234372543344459	0.0085273636269274	-0.7857063173260384	-1.1550812190598168	No Power	Not applied	Mf2	0.0	0.0	0.34919011636568487	0.20731492962221887	0.042979480044265564	0.7638199756101226	-0.06543974287875287	Not Reduced	Not applied	Mf1	0.9539426103127097	1.0
875	PBANKA_0612400	PBANKA_0612400_pool6	conserved Plasmodium protein, unknown function	NA	pool6	-1.6721126102354722	0.1978975942817946	0.039163457822521786	-1.276317421671883	-2.0679077987990615	No Power	applied	no data			0.3498348490493047	0.11336251195644614	0.012851059117075396	0.576559872962197	0.12310982513641239	Not Reduced	Not applied	Mf1 and Mf2	0.9989855998295132	1.0
