<<<<<<< HEAD
	pbanka_id	Gene IDs	gene_product	gene_symbol	pool	GCKO2_RGR	GCKO2_diff_max	GCKO2_diff_min	GCKO2_feed	GCKO2_pheno	GCKO2_relative_filter	GCKO2_sd	GCKO2_var	GCKO2_pvalue2	GCKO2_pvalue	GCKO2_zvalue	GCKO2_fdr	GCKO2_fdr2	g145480_RGR	g145480_diff_max	g145480_diff_min	g145480_feed	g145480_pheno	g145480_relative_filter	g145480_sd	g145480_var	g145480_pvalue2	g145480_pvalue	g145480_zvalue	g145480_fdr	g145480_fdr2
940	PBANKA_1360500	PBANKA_1360500_pool6	ethanolamine-phosphate cytidylyltransferase	ECT	pool6	-4.199657724838533	0.19983167614856764	0.03993269879234602	-3.799994372541398	-4.599321077135668	No Power	applied	no data				-0.03153307599386779	0.10566683345991082	0.01116547969344453	0.17980059092595385	-0.24286674291368943	Not Reduced	Not applied	Mf1 and Mf2	0.38269138698170824	0.2984198064933137	0.5358622007367023
941	PBANKA_1034500	PBANKA_1034500_pool3	conserved protein, unknown function	NA	pool3	-0.3607921660052099	0.073024531179028	0.005332582153916833	-0.2147431036471539	-0.506841228363266	Not Reduced	Not applied	Mf2	3.892166954289067e-07	4.940698148690426	1.1560474205693272e-06	-0.030915644818211893	0.18434204938297033	0.03398199117071347	0.33776845394772875	-0.39959974358415257	Not Reduced	Not applied	Mf1 and Mf2	0.4334064831975062	0.16770804556905347	0.5915764362491771
942	PBANKA_1008600	PBANKA_1008600_pool4	conserved Plasmodium protein, unknown function	NA	pool4	0.6040069420167976	0.19123744688406843	0.03657176109073689	0.9864818357849345	0.22153204824866074	Not Reduced	Not applied	Mf2	0.9992068482268168	-3.1584135422125637	1.0	-0.030130190702647202	0.12012518565128255	0.0144300602277551	0.2101201805999179	-0.2703805620052123	Not Reduced	Not applied	Mf1 and Mf2	0.4009753786204253	0.25082326024547136	0.5587120165336074
943	PBANKA_1231600	PBANKA_1231600_pilot,pool1	AP2 domain transcription factor AP2-O2	AP2-O2	pilot,pool1	-7.061460749526344	0.8782214948567677	0.7712729940284556	-5.305017759812809	-8.81790373923988	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf2	4.440892098500626e-16	8.040637573643108	1.822927992493141e-15	-0.02937721320246057	0.2724545105978441	0.07423146034511073	0.5155318079932276	-0.5742862343981487	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.457067538689256	0.10782428647629454	0.6157414591110001
944	PBANKA_0510800	PBANKA_0510800_pool1,pool7	conserved Plasmodium protein, unknown function	NA	pool1,pool7	0.3683806223756292	0.15462468888780065	0.02390879441364914	0.6776300001512305	0.05913124460002789	Not Reduced	Not applied,Not applied	Mf1,Mf1 and Mf2	0.9914003160221995	-2.3824178727559797	1.0	-0.02775058654944118	0.12324142201259734	0.015188448099687113	0.2187322574757535	-0.2742334305746359	Not Reduced	Not applied,applied	Mf2,no data	0.410922517456079	0.22517256046108106	0.5677021899727361
945	PBANKA_0710500	PBANKA_0710500_pool5	conserved Plasmodium protein, unknown function	NA	pool5	-0.49573527195986267	0.12801131247626826	0.016386896121896796	-0.23971264700732614	-0.7517578969123992	Not Reduced	Not applied	Mf1 and Mf2	5.384254359841467e-05	3.872589557674959	0.0001408387297944212	-0.026825692699957288	0.205950265280642	0.04241551176916682	0.38507483786132674	-0.4387262232612413	Not Reduced	Not applied	Mf1 and Mf2	0.4481830304739661	0.1302532563548911	0.6066477448201184
946	PBANKA_0404800	PBANKA_0404800_pool5	FAD-dependent glycerol-3-phosphate dehydrogenase, putative	NA	pool5	-2.9508620400208496	0.06902203254869213	0.004764040977152715	-2.8128179749234654	-3.088906105118234	Reduced	Not applied	Mf1 and Mf2	0.0	42.752465134073546	0.0	-0.0236820490600065	0.1958423051311854	0.038354208479096326	0.3680025612023643	-0.41536665932237726	Not Reduced	Not applied	Mf1 and Mf2	0.45187558758172064	0.12092407227408311	0.6101930440384993
947	PBANKA_1234300	PBANKA_1234300_pool1	CCR4 domain-containing protein 1, putative	CCR4-1	pool1	-0.3818996726995907	0.15623691699233902	0.02440997423127103	-0.06942583871491265	-0.6943735066842687	Not Reduced	Not applied	Mf1 and Mf2	0.007255417597797464	2.444362574808852	0.01622844425956331	-0.019039713719220024	0.12222924465873365	0.01493998824984457	0.22541877559824727	-0.2634982030366873	Not Reduced	Not applied	Mf1 and Mf2	0.4381069519615459	0.15577052588665882	0.5965600052458415
948	PBANKA_1459800	PBANKA_1459800_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-7.658494981279573	0.6675540214914247	0.4456283716093735	-6.323386938296724	-8.993603024262423	Reduced	Not applied	Mf1 and Mf2	0.0	11.472472241526228	0.0	-0.017569398709201527	0.6287694406504631	0.39535100949589635	1.2399694825917247	-1.2751082800101279	No Power	Not applied	Mf1 and Mf2	0.4888540003199471	0.027942513699498423	0.6463104632136975
949	PBANKA_0802200	PBANKA_0802200_pool5	serine/threonine protein kinase, putative	NA	pool5	-0.21582925442306244	0.2963482453287804	0.08782228250944703	0.37686723623449836	-0.8085257450806232	Not Reduced	Not applied	Mf1 and Mf2	0.23321619204122646	0.7282960430003996	0.3878679005723584	-0.015230260677585731	0.23274953819610833	0.05417234753050169	0.45026881571463095	-0.48072933706980236	Not Reduced	Not applied	Mf1 and Mf2	0.4739133249510934	0.06543626593472823	0.6309595438751676
950	PBANKA_0819500	PBANKA_0819500_pool1	ATP-dependent DNA helicase Q1, putative	RECQ1	pool1	-0.4267430125394635	0.10723351433379129	0.011499026596375422	-0.21227598387188093	-0.641210041207046	Not Reduced	Not applied	Mf1 and Mf2	3.452037252249518e-05	3.9795675371705017	9.205432672665381e-05	-0.014703604633873274	0.17036780233777948	0.029025188073404696	0.3260320000416857	-0.35543920930943224	Not Reduced	Not applied	Mf1 and Mf2	0.46561195522242205	0.08630506722579653	0.6228244624563457
951	PBANKA_1013900	PBANKA_1013900_pool2,pool5_2	PhIL1 interacting protein PIP3, putative	PIP3	pool2,pool5_2	-0.44067083752087033	0.2205893617618319	0.04865966652249234	0.0005078860027934451	-0.881849561044534	Not Reduced	Not applied,Not applied	Mf1,Mf1 and Mf2	0.0228747275473965	1.9976975952115867	0.047482388999898796	-0.014131303767650833	0.190996807377144	0.036479780428261846	0.3678623109866372	-0.3961249185219388	Not Reduced	Not applied	Mf1 and Mf2	0.4705103168342025	0.07398712031739375	0.6278993312681787
952	PBANKA_0316600	PBANKA_0316600_pool2,pool7	reticulocyte binding protein, putative	Pb235	pool2,pool7	-0.0514080070438517	0.12132703893429807	0.01472025037656468	0.19124607082474443	-0.29406208491244784	No Power	applied,applied	no data,no data	0.33588707545002494	0.42371434673923386	0.5251529738847751	-0.013157777761691669	0.24789740100130925	0.061453121423203916	0.4826370242409268	-0.5089525797643102	Not Reduced	Not applied,Not applied	Mf2,Mf1 and Mf2	0.47883507372770584	0.05307751395756738	0.6367666419045632
953	PBANKA_0205100	PBANKA_0205100_pool1	mitochondrial carrier protein, putative	NA	pool1	-0.9261744672594103	0.25878451648875433	0.06696942597431838	-0.40860543428190166	-1.443743500236919	No Power	Not applied	Mf1 and Mf2	0.00017249479181791205	3.5789408107793723	0.00044068599494739304	-0.01231423521569819	0.09123246814932438	0.008323363244617488	0.17015070108295058	-0.19477917151434695	Not Reduced	Not applied	Mf1 and Mf2	0.44631524470662987	0.13497645592074647	0.604839610526148
954	PBANKA_0503800	PBANKA_0503800_pool5	conserved Plasmodium protein, unknown function	NA	pool5	0.2836932967563296	0.2719206715465588	0.0739408516143315	0.8275346398494472	-0.260148046336788	No Power	applied	no data				-0.00976300077587113	0.26270196811798785	0.06901232405306432	0.5156409354601046	-0.5351669370118468	Not Reduced	Not applied	Mf1 and Mf2	0.4851772050245088	0.0371637900005616	0.6429446178471637
955	PBANKA_0304800	PBANKA_0304800_pool6	serine repeat antigen 4	SERA4	pool6	-0.6756666553938039	0.05460560312345638	0.002981771892476429	-0.5664554491468912	-0.7848778616407166	Not Reduced	Not applied	Mf1 and Mf2	0.0	12.373577375680785	0.0	-0.00934047278214131	0.10775791795014487	0.011611768880950156	0.20617536311814844	-0.22485630868243106	Not Reduced	Not applied	Mf1 and Mf2	0.46546287644165174	0.08668015269618294	0.6228244624563457
956	PBANKA_1358700	PBANKA_1358700_pool2	conserved Plasmodium protein, unknown function	NA	pool2	-1.954744337701473	0.833082634576145	0.6940266760323306	-0.28857906854918314	-3.620909606853763	No Power	Not applied	Mf1 and Mf2	0.009477899118712108	2.3463990924453806	0.02081718924671036	-0.007638982613291713	0.08486183921570857	0.007201531755072774	0.16208469581812543	-0.17736266104470885	Not Reduced	Not applied	Mf1 and Mf2	0.4641369725212098	0.09001669871748054	0.6223157284865749
957	PBANKA_1319500	PBANKA_1319500_pilot	LCCL domain-containing protein	CCP2	pilot	-0.7898039501250216	0.4379812416225548	0.19182756801323472	0.08615853312008803	-1.6657664333701312	No Power	Not applied	Mf1 and Mf2	0.03567192229478511	1.8032825953894662	0.07266993835517561	-0.005908587912743258	0.15605496241579556	0.024353151294595362	0.3062013369188479	-0.31801851274433435	Not Reduced	Not applied	Mf1 and Mf2	0.4848987662378763	0.037862223804202476	0.6429446178471637
958	PBANKA_0943300	PBANKA_0943300_pool5	actin-like protein, putative	ALP2a	pool5	-2.1477642818057467	0.29812924961793164	0.088881049477751	-1.5515057825698835	-2.7440227810416102	No Power	applied	no data				-0.005293211751564997	0.2938157085173382	0.08632767057154542	0.5823382052831114	-0.5929246287862413	Not Reduced	Not applied	Mf1	0.4928132782395983	0.018015414418363688	0.650033291599099
959	PBANKA_0904200	PBANKA_0904200_pool7	conserved Plasmodium protein, unknown function	NA	pool7	0.12794667816195632	0.11549579978971687	0.013339279769066365	0.3589382777413901	-0.10304492141747743	Not Reduced	Not applied	Mf1 and Mf2	0.866026706234517	-1.1078037330786812	1.0	-0.004816144295838144	0.10915852078605702	0.011915582660200043	0.21350089727627589	-0.2231331858679522	Not Reduced	Not applied	Mf1 and Mf2	0.4824041184154869	0.044120644555796486	0.6407634142972064
960	PBANKA_1110800	PBANKA_1110800_pool1,pool5_2	MORN repeat protein, putative	NA	pool1,pool5_2	-1.2454573739425072	0.42822173042274997	0.18337385040625437	-0.3890139130970073	-2.1019008347880073	No Power	applied,Not applied	no data,Mf1 and Mf2	0.0018161821274540468	2.9084403837072075	0.004336678892570012	-0.0037517875418040456	0.11036579673312305	0.012180609088537036	0.21697980592444205	-0.22448338100805015	Not Reduced	Not applied	Mf1 and Mf2	0.48644092193052324	0.03399411459762567	0.6438688338009371
961	PBANKA_1031700	PBANKA_1031700_pool6	ankyrin-repeat protein, putative	NA	pool6	-0.9924394718885279	0.17917774746751194	0.03210466518753148	-0.634083976953504	-1.3507949668235517	No Power	Not applied	Mf1 and Mf2	1.5222823002147834e-08	5.538854494576535	4.907121767751184e-08	-0.002277304102244425	0.09722037810749554	0.009451801919364398	0.19216345211274666	-0.1967180603172355	Not Reduced	Not applied	Mf1 and Mf2	0.49065597322113197	0.02342414364739905	0.6479394210829582
962	PBANKA_0919900	PBANKA_0919900_pool2,pool7	ATP-dependent 6-phosphofructokinase, putative	PFK11	pool2,pool7	-6.115066630040124	0.12666569890965948	0.01604419928027251	-5.861735232220805	-6.368398027859443	Reduced	applied,Not applied	no data,Mf1 and Mf2	0.0	48.27721066301866	0.0	-0.0014655271934075778	0.3649332107406503	0.1331762483014799	0.7284008942878931	-0.7313319486747082	Not Reduced	Not applied,Not applied	Mf1,Mf1 and Mf2	0.4983979008436966	0.004015877838120616	0.656637790566956
963	PBANKA_0929800	PBANKA_0929800_pool1	insulinase, putative	NA	pool1	0.47423825255975643	0.21126345264623472	0.044632246424007864	0.8967651578522259	0.05171134726728699	Not Reduced	Not applied	Mf2	0.9876086087775676	-2.244771855328327	1.0	0.0011098891873470114	0.23511319887507887	0.05527821628527239	0.47133628693750473	-0.46911650856281073	Not Reduced	Not applied	Mf1 and Mf2	0.5018832633853825	-0.00472065878333237	0.6598226188971874
964	PBANKA_0510500	PBANKA_0510500_pool1,pool5_2	conserved Plasmodium protein, unknown function	NA	pool1,pool5_2	0.9900360119003578	0.5302234921347715	0.2811369516115921	2.050482996169901	-0.07041097236918514	Not Reduced	Not applied,Not applied	Mf2,Mf1 and Mf2	0.9690635245829438	-1.8672051061228947	1.0	0.0016606654894928286	0.33529869266257634	0.11242521330123283	0.6722580508146455	-0.6689367198356598	Not Reduced	Not applied	Mf1 and Mf2	0.5019758710167697	-0.004952794406401157	0.6598226188971874
965	PBANKA_1114700	PBANKA_1114700_pool3	rhomboid protease ROM9	ROM9	pool3	-0.3884743569882647	0.0886813862494065	0.007864388267116424	-0.21111158448945172	-0.5658371294870777	No Power	applied	no data				0.00471372238612598	0.14762687221021129	0.021793693398570055	0.29996746680654857	-0.2905400220342966	Not Reduced	Not applied	Mf1 and Mf2	0.5127360530130654	-0.03192997531922196	0.6716369726680361
966	PBANKA_0824200	PBANKA_0824200_pilot,pool4	perforin-like protein 3	PLP3	pilot,pool4	0.5419225293222422	0.32625054311368035	0.10643941688197141	1.1944236155496029	-0.11057855690511853	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.9516495483973858	-1.6610624587785345	1.0	0.007891939811407555	0.14198797627556514	0.020160585406830453	0.29186789236253785	-0.2760840127397227	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.5221624972002396	-0.05558174726070581	0.6824123670306579
967	PBANKA_0111600	PBANKA_0111600_pool3	rhoptry protein ROP14, putative	ROP14	pool3	-0.042025728969056896	0.06565107606339547	0.004310063788281738	0.08927642315773404	-0.17332788109584785	Not Reduced	Not applied	Mf1 and Mf2	0.2610415399216235	0.6401377020610456	0.4289378227197891	0.012331503910218984	0.08583306620573904	0.00736731525427878	0.18399763632169705	-0.1593346285012591	Not Reduced	Not applied	Mf1 and Mf2	0.5571188585463522	-0.14366845384109633	0.7206417999626877
968	PBANKA_0609200	PBANKA_0609200_pool4	conserved Plasmodium protein, unknown function	NA	pool4	0.05783405188485759	0.21824677953729615	0.04763165677840115	0.4943276109594499	-0.37865950718973473	Not Reduced	Not applied	Mf2	0.6044928958812822	-0.26499383866039744	0.8412398927007884	0.01314064719285276	0.11988550193154784	0.014372533573379162	0.2529116510559484	-0.22663035667024292	Not Reduced	Not applied	Mf1 and Mf2	0.5436406513576986	-0.10960997769651745	0.7072304583451983
969	PBANKA_1126700	PBANKA_1126700_pool2	6-pyruvoyltetrahydropterin synthase, putative	NA	pool2	0.21836289305513423	0.7343669767945814	0.5392948566064133	1.687096846644297	-1.2503710605340286	No Power	Not applied	Mf1 and Mf2	0.61689975779127	-0.29734846467124726	0.8536895638121615	0.01328926826944167	0.4360812114545411	0.19016682298366017	0.8854516911785238	-0.8588731546396405	Not Reduced	Not applied	Mf1 and Mf2	0.512155603982365	-0.030474296806128273	0.6716369726680361
970	PBANKA_1458700	PBANKA_1458700_pool1	conserved Plasmodium protein, unknown function	NA	pool1	0.05031200869512768	0.1465353009663155	0.021472594429288668	0.3433826106277587	-0.24275859323750332	Not Reduced	Not applied	Mf1 and Mf2	0.6343301387240405	-0.34334394759043796	0.8744979019390546	0.014051174311382614	0.3145900454262136	0.09896689668126715	0.6432312651638098	-0.6151289165410446	Not Reduced	Not applied	Mf1 and Mf2	0.5178128466851972	-0.044665031572584474	0.6775065669517483
971	PBANKA_1338200	PBANKA_1338200_pool3	beta-hydroxyacyl-ACP dehydratase, putative	FabZ	pool3	-0.11233797718407634	0.08095178584843085	0.006553191632050209	0.04956559451278536	-0.27424154888093805	Not Reduced	Not applied	Mf2	0.08261198033190631	1.3877146255230375	0.15996948841655356	0.016031572543950916	0.09837787053161692	0.00967820541033558	0.21278731360718475	-0.18072416851928294	Not Reduced	Not applied	Mf1 and Mf2	0.5647246944123601	-0.16295913356651331	0.7271709824992677
972	PBANKA_1353300	PBANKA_1353300_pool5	ABC transporter B family member 5, putative	ABCB5	pool5	-2.92266528008922	0.2773318985360633	0.07691298194561731	-2.3680014830170935	-3.4773290771613468	Reduced	Not applied	Mf1 and Mf2	0.0	10.53851106027447	0.0	0.01653040302176239	0.19347557166776647	0.03743279683216904	0.40348154635729533	-0.37042074031377054	Not Reduced	Not applied	Mf1 and Mf2	0.5340438951938793	-0.08543922563075904	0.6963393449947715
973	PBANKA_0416900	PBANKA_0416900_pool5	prefoldin subunit 4, putative	NA	pool5	-1.088196769490525	0.23313178508544877	0.05435042921712788	-0.6219331993196275	-1.5544603396614225	No Power	Not applied	Mf1 and Mf2	1.5227114866789293e-06	4.667732326124784	4.323553858549499e-06	0.01824316680597262	0.19342618944467072	0.03741369076308565	0.40509554569531403	-0.36860921208336883	Not Reduced	Not applied	Mf1 and Mf2	0.5375708934972453	-0.09431590860756243	0.7001352874070652
974	PBANKA_0304700	PBANKA_0304700_pool1	serine repeat antigen 5	SERA5	pool1	-0.5908404261861564	0.2719087856977056	0.0739343877396008	-0.047022854790745194	-1.1346579975815676	Not Reduced	Not applied	Mf1 and Mf2	0.014892562126541664	2.1729361361755437	0.03181724774013579	0.01991575296738829	0.6244646287806418	0.3899560725981448	1.268845010528672	-1.2290135045938952	No Power	Not applied	Mf1 and Mf2	0.5127211195804785	-0.03189252369069598	0.6716369726680361
975	PBANKA_0909500	PBANKA_0909500_pool4,pool7_2	AAA family ATPase, putative	NA	pool4,pool7_2	-0.948492724662892	0.18957492347092803	0.035938651609008214	-0.569342877721036	-1.327642571604748	No Power	Not applied,Not applied	Mf1,Mf1 and Mf2	2.8184344369464043e-07	5.003260490875771	8.416905021507518e-07	0.024299630654670588	0.08594346145664318	0.007386278567149511	0.19618655356795694	-0.14758729225861578	Not Reduced	Not applied	Mf1 and Mf2	0.6113118189658084	-0.2827397249635946	0.7667934377592311
976	PBANKA_1203700	PBANKA_1203700_pool1,pool5_2	regulator of nonsense transcripts 1, putative	UPF1	pool1,pool5_2	-0.3915305533821434	0.575860073459229	0.33161482420446853	0.7601895935363145	-1.5432507003006013	No Power	applied,Not applied	no data,Mf1 and Mf2	0.24828208225415016	0.6799057122161533	0.4116749805605878	0.025728547461985458	0.15316293702133135	0.023458885277000314	0.33205442150464815	-0.28059732658067726	Not Reduced	Not applied	Mf1 and Mf2	0.5667011028455083	-0.16798154933789355	0.728890445628216
977	PBANKA_0930900	PBANKA_0930900_pool5	ubiquitin carboxyl-terminal hydrolase UCH54, putative	UCH54	pool5	0.16759987315711147	0.10890982953303321	0.011861350968914355	0.38541953222317793	-0.050219785908954956	Not Reduced	Not applied	Mf1 and Mf2	0.9380840038453102	-1.5388865621746024	1.0	0.028440745635199365	0.1940043028065418	0.03763766950745236	0.416449351248283	-0.3595678599778842	Not Reduced	Not applied	Mf1 and Mf2	0.558275543042576	-0.14659853015507626	0.7213173777720555
978	PBANKA_1143400	PBANKA_1143400_pool3	NADH-cytochrome b5 reductase, putative	NA	pool3	0.1277260417518967	0.06925729101509054	0.00479657235874894	0.2662406237820778	-0.010788540278284381	Not Reduced	Not applied	Mf1 and Mf2	0.9674248367608502	-1.8442252054598316	1.0	0.028453989402850224	0.09687361972104633	0.009384498197857895	0.22220122884494287	-0.16529325003924245	Not Reduced	Not applied	Mf1 and Mf2	0.6155151291035933	-0.293722785261718	0.7690557162536106
979	PBANKA_0518200	PBANKA_0518200_pilot,pool2	flavoprotein subunit of succinate dehydrogenase, putative	SDHA	pilot,pool2	-9.277589203698769	0.15445371550116757	0.023855950232115616	-8.968681772696433	-9.586496634701104	Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1	0.0	60.06711572845676	0.0	0.028676318131260474	0.10921989646003037	0.011928985782739755	0.24711611105132122	-0.18976347478880026	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.6035535172093351	-0.2625558076934703	0.7605570808088281
980	PBANKA_1145900	PBANKA_1145900_pool5,pool7	membrane associated histidine-rich protein 1b	MAHRP1b	pool5,pool7	0.06812439369899417	0.2044283228671799	0.04179093919028795	0.476981039433354	-0.3407322520353656	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.6305247279723616	-0.33324342118315764	0.8703464758913203	0.028926279955131723	0.1814196069248631	0.032913073776771835	0.3917654938048579	-0.33391293389459453	Not Reduced	Not applied,Not applied	Mf1 and Mf2,Mf1 and Mf2	0.5633404887300738	-0.15944406696411736	0.7262110381928503
981	PBANKA_0511000	PBANKA_0511000_pool4	biotin--protein ligase 1	HCS1	pool4	-0.2277821653101147	0.14716732565874488	0.02165822174154707	0.06655248600737507	-0.5221168166276045	Not Reduced	Not applied	Mf1 and Mf2	0.060838027797595506	1.5477767520101673	0.11971001519957751	0.029294875535573157	0.1664151655358222	0.027694007320315107	0.36212520660721753	-0.30353545553607125	Not Reduced	Not applied	Mf1 and Mf2	0.5698667343284021	-0.17603489105845466	0.7313075360399471
982	PBANKA_1006200	PBANKA_1006200_pool5	sporozoite invasion-associated protein 1	SIAP1	pool5	-1.1107555398607443	0.2650491119846664	0.07025103176386024	-0.5806573158914115	-1.640853763830077	No Power	applied	no data				0.03511062703105667	0.2317152454777977	0.053691954986836044	0.49854111798665207	-0.42831986392453875	No Power	applied	no data			
983	PBANKA_0209700	PBANKA_0209700_pool3	zinc-carboxypeptidase, putative	NA	pool3	-0.36749080128175426	0.2104404681812349	0.04428519064833734	0.05339013508071555	-0.7883717376442241	No Power	applied	no data				0.03742013118600492	0.14420666364487392	0.020795561839585797	0.32583345847575274	-0.25099319610374293	Not Reduced	Not applied	Mf1 and Mf2	0.602371251955861	-0.2594896119235963	0.7604363276903577
984	PBANKA_0606100	PBANKA_0606100_pool2	tRNA delta(2)-isopentenylpyrophosphate transferase, putative	MiaA	pool2	0.418596356071566	0.40310808118591274	0.1624961251173884	1.2248125184433913	-0.3876198063002595	Not Reduced	Not applied	Mf1 and Mf2	0.8504632166285815	-1.0384221393927107	1.0	0.03836581126181024	0.09405210217274346	0.008845797923112174	0.22647001560729715	-0.14973839308367667	Not Reduced	Not applied	Mf1 and Mf2	0.658334098964538	-0.4079208266003942	0.8136150766550866
985	PBANKA_1009600	PBANKA_1009600_pool7	conserved protein, unknown function	NA	pool7	0.037515440031664515	0.0333700043030222	0.0011135571871837202	0.10425544863770891	-0.029224568574379883	Not Reduced	Not applied	Mf1 and Mf2	0.8695415051980023	-1.124226406775347	1.0	0.03967048704950558	0.16963840604757893	0.028777188806363263	0.37894729914466346	-0.29960632504565227	Not Reduced	Not applied	Mf1 and Mf2	0.5924505333543179	-0.23385321740395917	0.7534857454405586
986	PBANKA_0608800	PBANKA_0608800_pool2,pool5_2	conserved Plasmodium protein, unknown function	NA	pool2,pool5_2	-0.5071188352101383	0.21276277181708597	0.04526799707128939	-0.0815932915759664	-0.9326443788443103	Not Reduced	Not applied,Not applied	Mf1,Mf1 and Mf2	0.008574577066564615	2.383494212258679	0.01894704932450568	0.04503776517694949	0.16109307413588536	0.02595097853454986	0.3672239134487202	-0.27714838309482126	Not Reduced	Not applied	Mf1 and Mf2	0.6100986076097714	-0.2795760489303171	0.7664995766323869
987	PBANKA_0402800	PBANKA_0402800_pool1	EH domain-containing protein, putative	EHD	pool1	-0.2706418657016339	0.12150295151227439	0.014762967226194102	-0.027635962677085124	-0.5136477687261827	Not Reduced	Not applied	Mf1 and Mf2	0.01295857499756059	2.227450957636147	0.027957870467177966	0.045253220911521876	0.09372711073726912	0.00878477128715631	0.23270744238606011	-0.14220100056301638	Not Reduced	Not applied	Mf1 and Mf2	0.685387836611418	-0.48281890432292646	0.8370418584609907
988	PBANKA_1219700	PBANKA_1219700_pool2,pool5_2	glutaredoxin-like protein	GLP3	pool2,pool5_2	-0.12389461810319402	0.5909010126255101	0.34916400672185327	1.0579074071478263	-1.305696643354214	No Power	Not applied,Not applied	Mf2,Mf1 and Mf2	0.41696235477146903	0.20967068164717054	0.6285979928879368	0.0455950562701584	0.5465801619894587	0.2987498734804229	1.1387553802490757	-1.047565267708759	Not Reduced	Not applied	Mf1 and Mf2	0.5332407262158896	-0.08341879094952909	0.6960903624655183
989	PBANKA_0825200	PBANKA_0825200_pool4	thiamine pyrophosphokinase, putative	TPK	pool4	-0.18566036579482542	0.385080245111426	0.14828679517507593	0.5845001244280266	-0.9558208560176775	Not Reduced	Not applied	Mf1 and Mf2	0.314855298974109	0.48213422566276576	0.49867255444454267	0.053044494645407815	0.20108272398522237	0.040434261885317124	0.45520994261585257	-0.3491209533250369	Not Reduced	Not applied	Mf1 and Mf2	0.6040308214339242	-0.26379439065737975	0.7605570808088281
990	PBANKA_1408600	PBANKA_1408600_pool4	conserved Plasmodium protein, unknown function	NA	pool4	1.1592890202824384	0.799467821397776	0.6391487974505062	2.75822466307799	-0.4396466225131135	Not Reduced	Not applied	Mf1 and Mf2	0.926481322526632	-1.4500758995597312	1.0	0.053970475333805244	0.156626611058965	0.0245318952918163	0.3672236974517352	-0.2592827467841248	Not Reduced	Not applied	Mf1 and Mf2	0.6347951146746678	-0.34458049605304336	0.7870905620339119
991	PBANKA_0920300	PBANKA_0920300_pool3	conserved Plasmodium protein, unknown function	NA	pool3	0.12080682591643638	0.15464144914143915	0.023913977792564316	0.4300897241993147	-0.18847607236644193	Not Reduced	Not applied	Mf1	0.7826593235022378	-0.7812059870568289	1.0	0.05528803036499216	0.08909376949739228	0.007937699763254468	0.23347556935977673	-0.1228995086297924	Not Reduced	Not applied	Mf1 and Mf2	0.7325554203692646	-0.6205600085942082	0.8841990583437939
992	PBANKA_1122400	PBANKA_1122400_pool2,pool7	superoxide dismutase [Fe], putative	SOD2	pool2,pool7	-0.03985602414373097	0.07163705834019618	0.005131868127636671	0.1034180925366614	-0.18313014082412332	Not Reduced	applied,Not applied	no data,Mf1 and Mf2	0.2889822440191121	0.5563604238808812	0.46645734822525314	0.05567693957747494	0.3651477421671184	0.1333328736097444	0.7859724239117118	-0.6746185447567619	Not Reduced	applied,Not applied	no data,Mf1 and Mf2	0.5605949670261048	-0.15247784156362956	0.723492028954235
993	PBANKA_1034600	PBANKA_1034600_pool2	conserved Plasmodium protein, unknown function	NA	pool2	0.49338927633788693	0.21373784748486072	0.045683867447461585	0.9208649713076084	0.0659135813681655	Not Reduced	Not applied	Mf1 and Mf2	0.989511138317225	-2.3083851650224663	1.0	0.05574124209538664	0.4582985101057641	0.21003752436516315	0.9723382623069149	-0.8608557781161416	Not Reduced	Not applied	Mf1 and Mf2	0.5484025859147573	-0.12162649641283564	0.7117965070605926
994	PBANKA_1414600	PBANKA_1414600_pool2,pool7	inositol polyphosphate kinase, putative	IPK2	pool2,pool7	0.07753481755966189	0.049131580403353844	0.0024139121929312238	0.17579797836636957	-0.020728343247045797	Not Reduced	Not applied,Not applied	Mf1,Mf1 and Mf2	0.9427293132602623	-1.5781055061352998	1.0	0.05884787961808155	0.20165566567625487	0.04066500749933347	0.4621592109705913	-0.34446345173442816	Not Reduced	Not applied,Not applied	Mf2,Mf1 and Mf2	0.6147892448487149	-0.2918235866110403	0.768993807913079
995	PBANKA_0714300	PBANKA_0714300_pool7	small heat shock protein HSP20	HSP20	pool7	-0.18975265855528572	0.07356667630096177	0.005412055861970489	-0.04261930595336219	-0.3368860111572093	Not Reduced	Not applied	Mf1 and Mf2	0.004949623394867153	2.5793289583860814	0.011254745312809959	0.06046141122191685	0.10293558446477348	0.010595734549104516	0.2663325801514638	-0.1454097577076301	Not Reduced	Not applied	Mf1 and Mf2	0.7215228279519708	-0.5873713306850451	0.8728881991474354
